Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Volatility,Rolling_Mean,Z_Score,Is_Anomaly
2025-06-17,143.9282989501953,145.02684191909495,143.58875484653294,144.29781716982143,139108000,,,,,False
2025-06-18,145.28648376464844,145.4562558084884,142.92962233744194,143.81843788371728,161494100,0.0094365376674332,,,,False
2025-06-20,143.65866088867188,146.00552584195606,142.46024490398213,145.2565234707711,242956200,-0.0112042279074872,,,,False
2025-06-23,143.97824096679688,144.58743022935184,141.84108794116847,142.31046402404658,154308900,0.0022245792641255,,,,False
2025-06-24,147.70326232910156,147.76319531946535,145.3064608232896,145.36637857516104,187566100,0.0258721132949786,,,,False
2025-06-25,154.10476684570312,154.24458003760031,149.0614802461701,149.07147669890958,269146500,0.0433403055264831,,,,False
2025-06-26,154.8137969970703,156.5115326130379,153.795149532093,155.77251147358507,198145700,0.0046009618383648,,,,False
2025-06-27,157.5401611328125,158.49889084686143,155.05346784206984,155.83242906789442,263234500,0.0176106018237753,,,,False
2025-06-30,157.77987670898438,158.4489837715575,155.75257785474952,158.18931982233872,194580300,0.0015216156594495,,,,False
2025-07-01,153.09609985351562,156.9909063970138,151.2885097592641,156.08211312403307,213143600,-0.0296855147384079,,,,False
2025-07-02,157.04083251953125,157.39037305932783,152.7665268185242,152.77650803107835,171224100,0.0257663824864904,,,,False
2025-07-03,159.12806701660156,160.7658851337161,157.56016311083363,158.1593559409033,143716100,0.0132910305146958,,,,False
2025-07-07,158.029541015625,159.09810995597124,157.13072890250317,157.98958568340035,140139000,-0.0069034081892163,,,,False
2025-07-08,159.78717041015625,160.00687898854957,158.17931139836438,159.11806346268276,138133000,0.0111221571817226,,,,False
2025-07-09,162.66336059570312,164.20130555952733,160.94564712320184,161.0055648799297,183656400,0.0180001321643283,,,,False
2025-07-10,163.88172912597656,164.28119097215313,161.3950357038234,164.10143771292147,167704100,0.0074901227037948,,,,False
2025-07-11,164.70062255859375,167.6666731011634,163.2525543877531,163.50222183922534,193633300,0.0049968561900375,,,,False
2025-07-14,163.8517608642578,165.26987014699793,161.80448473325933,165.1500194092157,136975800,-0.0051539677333881,,,,False
2025-07-15,170.4729461669922,172.17068192225182,168.97494134085255,170.96229989605533,230627400,0.0404096072438284,,,,False
2025-07-16,171.14205932617188,171.52155877211666,168.67534340451817,170.83247408910898,158831500,0.0039250401557806,,,,False
2025-07-17,172.7698974609375,173.92835823409905,170.60278554683865,171.79120519874627,160841100,0.0095116194182471,0.0169076216285846,0.009308627228251801,0.01200595769496724,False
2025-07-18,172.18067932128906,174.01822826089457,171.03219980516573,173.40903901870553,146456400,-0.0034104213078071,0.0171448800557712,0.008666279279489786,-0.7043910804865446,False
2025-07-21,171.1520538330078,173.1493936504508,170.7725543913757,172.52022673163836,123126100,-0.005974105180302,0.0168634257343871,0.008927785415849045,-0.8836810996097795,False
2025-07-22,166.80784606933594,171.16204780548466,164.36110765827524,171.11211125862738,193114300,-0.0253821538589918,0.018492188673982,0.007547448759693179,-1.780730404563524,False
2025-07-23,170.55284118652344,171.03219846298632,167.74658125695927,169.30450383433347,154082200,0.0224509530302958,0.018328860890703,0.00737639074645904,0.8224494895633734,False
