Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Volatility,Rolling_Mean,Z_Score,Is_Anomaly
2025-06-17,194.866928100586,197.6060614779548,194.43863454049264,196.4207613301707,38856200,,,,,False
2025-06-18,195.80319213867188,196.7892855051932,194.2991645580616,195.16572178414583,45394700,0.0048046328189801,,,,False
2025-06-20,200.2057647705078,200.90299573747225,196.0821242533237,197.45667615855007,96813500,0.022484682623141,,,,False
2025-06-23,200.70376586914065,201.5006076815208,198.1738094532141,200.83325703321927,55814300,0.0024874463490283,,,,False
2025-06-24,199.5084991455078,202.636090538428,199.40888822531903,201.78944331230144,54064000,-0.0059553776604877,,,,False
2025-06-25,200.76351928710932,202.8651820841085,199.82723133036671,200.653953351778,39525700,0.0062905597855569,,,,False
2025-06-26,200.2057647705078,201.8392838353224,198.6718566431861,200.63405836503767,50799100,-0.0027781666638543,,,,False
2025-06-27,200.2854461669922,202.41698947637084,199.20971189891864,201.09224306842364,73188600,0.0003979975130872,,,,False
2025-06-30,204.3592529296875,206.57048164253425,198.4726031076903,201.211736268348,91912800,0.0203400039326806,,,,False
2025-07-01,206.9987945556641,209.35942450018743,205.3254252695324,205.85332972802505,78788900,0.0129161835744464,,,,False
2025-07-02,211.6005401611328,212.49697770796604,207.31752868499885,208.08449026524104,67941800,0.022230784557691,,,,False
2025-07-03,212.7061462402344,213.8017903991559,210.97301649264048,211.31166931275297,34955800,0.0052249681322158,,,,False
2025-07-07,209.1203765869141,215.37555986284275,207.9749269074613,211.83958469799765,50229000,-0.0168578563276233,,,,False
2025-07-08,209.1801300048828,210.59451698338924,207.6262968509882,209.26978591644843,42848900,0.0002857369470348,,,,False
2025-07-09,210.30567932128903,210.49493096772343,206.4011710318064,208.7020406311003,48749400,0.0053807659282931,,,,False
2025-07-10,211.57064819335932,212.6364120977978,209.2000480941239,209.678147079363,44443600,0.0060149059034102,,,,False
2025-07-11,210.3256072998047,211.29177557167307,209.03074119537857,209.73794232575932,39765800,-0.0058847524653645,,,,False
2025-07-14,207.7956085205078,210.07656782568804,206.719874444485,209.10042946873696,38840100,-0.0120289621971257,,,,False
2025-07-15,208.28369140625,211.052704873644,208.0944397695192,208.393257343384,42296300,0.0023488604461725,,,,False
2025-07-16,209.3295440673828,211.5606828488181,207.8155461810567,209.4689902412225,47490500,0.0050212892525172,,,,False
2025-07-17,209.19009399414065,210.9630589706936,208.761785269157,209.7379236663323,48068100,-0.000666174829088,0.0103111733152368,0.0036028763810355803,-0.4140218653695998,False
2025-07-18,210.3455047607422,210.95309492429405,208.871357307622,210.0367321724359,48974600,0.0055232575526922,0.0103168320102664,0.0036388076177211854,0.18265780940270973,False
2025-07-21,211.640365600586,214.92732845073888,210.7937335563828,211.2618775331451,51377400,0.0061558759780324,0.0093475033647353,0.0028223672854657553,0.35662021852195847,False
2025-07-22,213.5527801513672,214.1006098348481,211.39135685335447,212.29776458434165,46404100,0.009036152178977,0.0094492974876381,0.0031498025769631905,0.6229404471300154,False
2025-07-23,213.30377197265625,214.29982043425812,211.57065737650467,214.15041924441525,46989300,-0.0011660263965397,0.0092653014706069,0.00338927014016059,-0.4916511946374808,False
2025-07-24,212.91531372070312,214.8376951551737,212.68622683006964,213.054759897414,46022600,-0.0018211504107996,0.0093090545171985,0.0029836846303427653,-0.5161464069487853,False
2025-07-25,213.0348358154297,214.38946224202752,212.55672164240056,213.85158759699283,40268800,0.0005613597849676,0.0092298786259747,0.0031506609527838605,-0.2805346931138895,False
2025-07-28,213.2041931152344,214.00103498726412,212.21809958876685,213.1842678888476,37858000,0.000794974677059,0.0092240724874708,0.0031705098109824506,-0.25753647720680606,False
2025-07-29,210.43516540527344,213.96117031669576,209.9869466315705,213.33365491441555,51411700,-0.0129876794142802,0.008965857984625,0.0015041256436344103,-1.6163322107896108,False
2025-07-30,208.22393798828125,211.5507362671114,206.89919168476044,211.0626670399741,45512500,-0.0105078797677832,0.0089264964814207,0.0003329224765229304,-1.2144520828378524,False
2025-07-31,206.7497711181641,209.0107900151974,206.34138763159265,207.6661338109758,80698400,-0.0070797185201642,0.0074213066394905,-0.0011326026773698296,-0.801356975488438,False
